,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
63,0.6517439379716784,0.15666012950149355,1780,9.121605144588726,[0.58485119 9.10283634],[6.40866738e-06 8.81521378e+00],8.815213781074252
64,2.143167775600965,0.941199925900665,1996,23.71009474213778,[-14.13095693  19.03902962],[-12.5160261   17.63007024],21.62106116755904
65,0.30699652229929153,1.3344022931710167,1322,26.05316670797785,[-19.03974081 -17.78358135],[-18.7740083  -17.62985073],25.754126361928705
66,0.34155266899264936,0.21610987722697583,1374,10.08542849053377,[9.04878193 4.45369661],[9.38720882 4.40759386],10.37046638260865
67,31.00971471736348,0.47122736816162547,1984,18.915096318839637,[-18.25300328  -4.96071969],[12.51623151 -8.81514535],15.308913702447146
68,0.8635822790259167,0.2161098773096798,1209,9.596059759964946,[ 8.52362559 -4.40819348],[ 9.38720765 -4.40757555],10.37045753976365
69,1.9366636728039894,0.5294275984449298,1799,14.307261948960782,[-8.02919163 11.84186751],[-9.38711664 13.22270272],16.21597440516286
70,1.6334020981744835,0.5294275984653204,1583,16.87218121081005,[ 10.96990271 -12.81919394],[  9.38712413 -13.22269657],16.21597372770523
71,0.08678479266716259,1.3344022933080166,1408,25.667572990365482,[-18.70679483  17.57498593],[-18.7740193   17.62987191],25.754148873649456
72,1.7891847895679873,0.9411999258886062,1733,19.834319419132285,[11.55457028 16.12117032],[12.51602736 17.63007141],21.621062849019715
73,18.30792686599124,1.2260970017052841e-11,1884,18.307930938153575,[-13.57075268 -12.28881634],[-4.92178105e-06 -6.31517082e-07],4.962130844029135e-06
74,10.78062482436179,0.23530198883626163,1884,2.4883588357410167,[-2.19574767 -1.17073561],[-6.25811836  8.8152053 ],10.810730316526218
75,1.03450491094948,0.6266374147269536,1638,16.81214698955249,[ -0.61821678 -16.8007766 ],[-8.86823865e-06 -1.76302459e+01],17.630245940669393
76,1.8091698991188143,0.5294275984278572,1636,17.642613958652245,[-11.13662361  13.68347331],[-9.38711445 13.22269852],16.215969714436604
77,11.14750984120726,0.2353019888338067,1982,20.400310425751904,[-17.19342847 -10.9799218 ],[-6.25811977 -8.81520489],10.810730798304997
78,24.51564079681601,0.058825621956673846,2027,19.47598963096614,[-16.74295453   9.94925353],[ 3.12907272 -4.40759769],5.405368946571373
79,2.431714123057495,1.3344022932974087,2123,23.552496166989002,[-17.82978209 -15.38892285],[-18.77399949 -17.62983495],25.75410913717035
80,2.5748733487566646,0.4712273680819006,1964,15.865406398552915,[14.27132982 -6.93110853],[12.51621234 -8.8151296 ],15.30888896396628
81,2.527811506582852,0.15666012951184294,1866,7.402243513016992,[ 1.90449088 -7.15304994],[ 3.70534992e-06 -8.81520506e+00],8.815205056898517
82,29.059091409177697,0.21610987727836062,2036,22.68762306753231,[-18.19578059  13.55145045],[9.38719933 4.40759939],10.370460150202806
83,1.3863284051741687,0.05882562192092877,1747,5.13291365820542,[-3.94347006 -3.28570335],[-3.12906952 -4.40760272],5.405371200950159
84,2.575849754448824,0.4712273681107886,1854,14.954882377811293,[ 10.60606794 -10.54323621],[12.51622491 -8.81514411],15.308907591189376
85,2.4085077847779233,0.21610987722788533,1651,8.967687906130083,[-8.71993364  2.09336661],[-9.38720798  4.40759536],10.370466260978585
86,2.355401316438026,0.9987772592423021,1955,19.9324813055396,[  3.14813213 -19.6823036 ],[  3.1289693  -22.03762697],22.258648906893747
87,1.9805933462418044,1.3344022932633006,1929,23.94114292834249,[ 16.91720192 -16.94067897],[ 18.77401919 -17.62986663],25.754145180068512
88,1.7405415287094212,0.23530198890609866,1989,12.46537936726241,[ 7.68084052 -9.81785983],[ 6.25812802 -8.81517645],10.81071238293723
89,1.3169081820496695,0.21610987723581332,1840,11.607783366131306,[-10.29564161  -5.36100723],[-9.38720527 -4.40759726],10.37046461501084
90,10.870910450420315,0.05882562191994689,1851,8.714313363744782,[-6.34043026 -5.97814365],[-3.12906475  4.40760743],5.405372281395265
91,2.691221707133328,0.23530198884058484,1981,8.274893082728811,[-5.41066542  6.26087496],[-6.25811063  8.81518717],10.810711055087745
92,1.7922312335066064,0.8644356699127478,1889,21.03616980537874,[-18.21756987  10.51858299],[-18.77429981   8.8150148 ],20.740752623455464
93,2.109143673021785,0.5294275984260755,1829,17.594050038148836,[ 8.78473595 15.24398278],[ 9.38711771 13.22269031],16.215964904136868
94,18.910280035046522,0.2161098772944009,1841,15.777775486252457,[ -6.75434387 -14.25892837],[ 9.38720472 -4.40757819],10.370456014684608
95,1.5629434553401635,0.47122736805974963,1928,13.782041979446957,[-11.08251167   8.19283932],[-12.51622934   8.81513017],15.30890318646906
96,29.843018276022573,0.3721449105076353,1972,17.828539634656185,[ 13.67399933 -11.44021713],[-3.12904784 13.22277835],13.587965544710668
97,30.243798830857944,0.8644356699422566,1951,17.243148007154762,[-2.98849984 16.98219721],[-18.77428405  -8.8150194 ],20.74074030687249
98,19.134936325843157,0.058825621945648665,2048,20.8994375362858,[ -9.93978968 -18.38442467],[ 3.12906434 -4.40762808],5.405388881914071
99,1.9456091255143684,1.334402293264186,1316,25.597267374884378,[19.92897641 16.06412139],[18.77401389 17.62983415],25.754119081161917
