,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
40,1.608114908129096,0.3145688027924909,23,13.344651358693492,[-13.26875967  -1.42117437],[-1.25162845e+01  2.74930196e-05],12.5162845377125
41,2.6216885950210362,0.7077790678742338,27,19.692242632930295,[-19.53162821  -2.50996403],[-1.87743876e+01 -1.62747226e-05],18.77438760414887
42,0.8542157295513564,0.5306779935574978,20,15.442682877957996,[-14.93240556  -3.93696822],[-15.64532146  -4.40753748],16.254306204891787
43,2.744088075133634,0.5306779939260757,24,17.04760279469594,[-15.47736966   7.14645294],[-15.6453214    4.40750942],16.254298535499533
44,2.1772613409083603,0.8439925713272054,24,22.59779984421545,[17.60887588 14.162911  ],[15.64516468 13.22253593],20.484302144990636
45,2.8585017469574687,0.21610987727138498,29,12.568031657218746,[10.37799663 -7.08890722],[ 9.38720861 -4.40760692],10.370471747774873
46,2.8854163746264625,0.37214491168368447,27,15.598905160375617,[  5.70781613 -14.5171167 ],[  3.1290409  -13.22268788],13.587875905577432
47,2.160817099576926,0.2353019889574931,24,10.479119647850691,[4.2385748  9.58365443],[6.25811896 8.81516765],10.810699958261045
48,0.7268590168272497,0.7052780938677512,19,19.128347683784757,[ 6.96047707 17.81699874],[ 6.25802509 17.63022281],18.707956445782653
49,0.7388546472091252,0.7052780943432729,19,19.21944018571826,[ -5.91729653 -18.28585472],[ -6.25802521 -17.63025564],18.707987420881757
50,1.0521887867150108,1.3344022932733806,20,24.788030245877383,[-17.78734776  17.26431878],[-18.77400939  17.62983222],25.754114482938288
51,2.2067680885262115,0.2353019888729928,24,12.860433875791323,[  6.70008292 -10.97723318],[ 6.25811897 -8.81517553],10.81070639648066
52,2.2745393085802594,0.21610987731742226,24,9.67628023543884,[-9.43811247  2.13364296],[-9.38720862  4.40761259],10.370474164916196
53,1.3555382442953325,0.5306779935771708,16,17.58260532279953,[16.99794068  4.49644555],[15.64532145  4.40753459],16.254305414830124
54,2.2710089097007953,0.23530198885286868,25,11.565422322458698,[  4.77398394 -10.53413835],[ 6.25811898 -8.81517802],10.81070842318203
55,2.4260310114744685,0.23530198885059816,25,9.653056195828851,[-7.10003881 -6.53994976],[-6.25811903 -8.81520745],10.810732451636303
56,2.6235601434644718,0.05882562193753116,29,5.625771961596241,[ 0.77791391 -5.57172865],[ 3.12907215 -4.40763126],5.405395990773774
57,2.3378686954587002,0.8439925715267391,24,18.786642378593402,[15.29312217 10.91138608],[15.64516509 13.22259698],20.484341863157887
58,2.304588496855242,0.6266374147023364,21,17.891876078942484,[-2.301819  17.7431919],[9.38027699e-29 1.76302431e+01],17.63024310839609
59,2.497362345362371,0.864435669970513,30,18.77414250760717,[-17.56438597   6.63029204],[-18.77429355   8.8149985 ],20.740740024006627
60,0.549684153544006,0.4712273683155215,19,15.574390373343416,[12.44756698  9.36054014],[12.51622231  8.81516035],15.3089148197303
61,2.361962431517715,0.7052780939870623,25,16.3461514791032,[  5.49106088 -15.39626314],[  6.25802514 -17.63023546],18.707968385848748
62,1.230959401204798,7.105327437528786e-11,23,1.2309432104765095,[-0.32634073 -1.18689634],[-1.76637431e-28  1.67915735e-05],1.67915735460989e-05
63,1.6185611742730301,0.37214491061096544,20,14.533530066290053,[-4.65278699 13.76862627],[-3.12904103 13.22278881],13.587974161104732
64,1.0704850745289807,0.058825621910989945,23,4.408490139209212,[-2.25685429  3.7870033 ],[-3.12907215  4.40762742],5.40539286452374
65,2.3728078871065725,0.7077790679232348,24,19.058822549754023,[-18.91103577  -2.36884844],[-1.87743876e+01  2.14443960e-05],18.77438760413939
66,1.3812138711430444,0.2161098773696556,20,9.471197288147334,[-8.10001387  4.90849808],[-9.38720863  4.40761744],10.370476232634221
67,2.397250386234583,0.05882563412181274,21,5.416095735161629,[4.73568833 2.62818361],[3.12907205 4.40739511],5.405203373495282
68,2.6497908636445584,0.0786422501963141,25,3.7165585556382155,[ 3.67168449 -0.57579553],[6.25815009e+00 4.06543713e-05],6.258150091798328
69,3.026610494410172,0.3721449104422415,33,13.049818174902903,[ 0.10740002 13.04937622],[ 3.12904098 13.22274577],13.587932260471078
70,1.6885441333173725,0.2161098778426851,20,9.302830955719017,[-7.82067085 -5.03783399],[-9.38720866 -4.40764308],10.370487163444222
71,2.552610505066845,0.23530198922228918,24,9.219528917102712,[6.72578748 6.30583034],[6.25811908 8.81523399],10.810754119078574
72,2.0269532589256007,0.8439925713689339,24,20.1438898555189,[ 16.58820746 -11.42837135],[ 15.64516503 -13.22258719],20.484335496280714
73,0.6784077126456135,0.3721449108489764,19,12.941044187316677,[  2.78554925 -12.6376952 ],[  3.12904094 -13.22271698],13.587904239456925
74,1.7663483408927223,1.334402293212162,24,26.48981307137628,[-18.15947664  19.28583949],[-18.77400947  17.62983953],25.754119543388985
75,2.0175021173543954,0.23530198895851495,24,10.922292555105795,[-4.57015063  9.92019142],[-6.25811896  8.81516757],10.81069989266966
76,1.4087089405181943,0.47122736813858546,23,16.536244439039326,[ 13.09324317 -10.100216  ],[12.51622212 -8.81510606],15.308883396636752
77,2.628376429295477,0.21610988302921996,20,11.899425984912197,[ 9.60280646 -7.02726454],[ 9.3872088  -4.40774544],10.370530790949468
78,2.482474845845089,0.5306779937720869,25,18.49405238980825,[17.45770815  6.10396591],[15.64532141  4.40751796],16.254300867804513
