,f_opt,iterations,x_0,x_opt,dist_to_origin
6633,0.21610987725678676,9,[ 9.27868398 -4.40502502],[ 9.38720858 -4.40758274],10.370461443512667
6634,0.07864224982487089,10,[ 6.61764264 -2.30164171],[ 6.25815009e+00 -1.33543591e-05],6.258150091717481
6635,0.4712273680893908,10,[13.31941618 -6.5473597 ],[12.51622214 -8.81511151],15.30888655316201
6636,0.07864224982957024,10,[6.11399944 1.63775949],[6.25815009e+00 1.40354076e-05],6.258150091718504
6637,0.2161098772989245,9,[-7.93661899 -3.32265536],[-9.38720862 -4.40761054],10.370473291808027
6638,1.33440229320336,16,[ 18.08059019 -18.413268  ],[ 18.77400974 -17.6298643 ],25.754136693512915
6639,0.4712273681277488,9,[-9.81965691  9.33987225],[-12.51622226   8.81514632],15.308906698065108
6640,0.5306779935513697,13,[ 18.7808874  -12.70317701],[15.64532151 -4.40756061],16.254312523779973
6641,0.47122736810404053,16,[10.04841085  7.95002064],[12.51622213  8.8151097 ],15.308885506839287
6642,1.3344022932603081,13,[-18.88191686 -14.36200631],[-18.77400982 -17.62987171],25.754141821210847
6643,1.1560567771806043,533,[ 9.54629253 19.60833898],[ 9.38693554 22.03752717],23.953437384282438
6644,0.5294275984230139,5082,[-9.55289085 11.92910353],[-9.38711703 13.22269164],16.21596559904081
6645,0.8439925712477742,16,[-15.86565753  14.84478596],[-15.64516495  13.22257605],20.484328249320058
6646,0.5294275984230096,4701,[-10.80929737  12.84751965],[-9.38711703 13.22269164],16.215965600253355
6647,0.15690717032172308,10000,[-0.97926207 -7.01359618],[ 0.02219784 -8.81519782],8.815225766212544
6648,0.31456880263727305,19,[-15.18983695   0.97782073],[-1.25162845e+01  1.17963887e-05],12.516284537718903
6649,0.4712273681028393,9,[-11.97436342 -11.10656828],[-12.51622225  -8.8151436 ],15.308905125888547
6650,1.334402293231919,10,[-19.35303655 -18.27162208],[-18.77400944 -17.6298368 ],25.75411765181122
6651,0.5294275984207009,9,[  7.07495498 -13.87979738],[  9.38711412 -13.22269324],16.215965223022952
6652,0.23530198883911346,8,[ 7.81025705 -7.12078842],[ 6.25810991 -8.81519165],10.81071428554306
6653,0.2353019887975536,10,[-6.12922588  4.97329209],[-6.25811825  8.81519321],10.81072039558533
