,f_opt,iterations,x_0,x_opt,dist_to_origin
7387,0.235301988797,9,[  6.8637874  -11.42560572],[ 6.25811876 -8.81519307],10.8107205707
7388,0.530677993592,14,[ 14.91233012   4.30308899],[ 15.64532145   4.40753273],16.2543049058
7389,0.529427598425,8,[  9.01429395 -16.06957339],[  9.38711193 -13.22269338],16.2159640654
7390,0.0588256218935,572,[-4.02713072 -2.7884651 ],[-3.12907809 -4.40761554],5.40538661549
7391,0.529427598424,8,[ -7.36245302  14.76030649],[ -9.38711727  13.22269086],16.2159651043
7392,0.0588256218758,9,[ 4.01545904 -2.97071199],[ 3.12907209 -4.40761576],5.40538332094
7393,0.372144912041,10000,[  4.45532356 -13.96876639],[  3.12898364 -13.22275957],13.5879324854
7394,0.372144910403,7,[-10.62898312  19.67409252],[ -3.1290385   13.22276409],13.5879495196
7395,1.33440229327,9,[ 17.59604056  17.45564567],[ 18.7740094   17.62983282],25.7541148949
7396,0.216109877281,9,[-9.4329581  -6.23309241],[-9.38720862 -4.40760823],10.3704723074
7397,0.705278093879,2481,[  3.96964698  18.20511081],[  6.25803505  17.63021029],18.7079479835
7398,0.529427598423,3991,[ -9.05611304  11.67159469],[ -9.38711703  13.22269164],16.2159655981
7399,0.529427598451,6,[ 11.16291753 -12.99728119],[  9.3871175  -13.22268275],16.2159586258
7400,6.48481268684e-13,8,[-1.0312746   2.67580539],[  1.76431948e-07  -1.58469146e-06],1.59448275773e-06
7401,0.529427598423,3771,[ 10.43462179  14.53219547],[  9.38711703  13.22269164],16.2159655997
7402,0.372144963526,10000,[  4.56462886  14.52087908],[  3.1287152   13.22275992],13.5878710144
7403,0.705278093879,2868,[ -4.88565262 -18.18378945],[ -6.25801505 -17.63021037],18.7079413598
7404,0.529427598423,3045,[-10.1462024  -12.84511633],[ -9.38711703 -13.22269164],16.2159655995
7405,0.530677993564,15,[ 17.18104954   5.35373816],[ 15.64532151   4.40756267],16.2543130884
7406,1.3344022932,15,[-19.74492549 -17.8052306 ],[-18.77400973 -17.629864  ],25.7541364823
