,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
75,3.6090935303672507,0.1566601412487646,10000,12.419676156654331,[  0.21718286 -12.41777707],[ 1.53204659e-04 -8.81521490e+00],8.81521489768942
76,2.4743584706981814,0.9411999259117036,362,22.777430196776567,[14.94996715 17.18458055],[12.51604373 17.63007644],21.621076427804493
77,2.5351510403320003,0.7077790678818116,14,19.574462647728332,[19.42034431 -2.45149239],[ 1.87743876e+01 -1.71762116e-05],18.77438760414747
78,0.586853832623143,0.9411999259118156,469,22.08186776963447,[12.48155775 18.21591613],[12.51604374 17.63007644],21.62107643422099
79,1.3299163324932677,0.3145688026348634,10,11.218754522744794,[11.21535547  0.27614258],[ 1.25162845e+01 -1.13833522e-05],12.516284537718999
80,1.2005664367490583,0.7052780938786999,1205,19.78821506156892,[ 6.10929405 18.82152973],[ 6.25801504 17.63021037],18.707941356642593
81,2.9326534906483572,0.5294275984230133,6158,14.219852502816892,[ -9.78563851 -10.31724208],[ -9.38711703 -13.22269164],16.215965599259903
82,1.4444536924690505,0.6266374147176923,1418,19.054007258343155,[ -0.25330256 -19.05232349],[ 9.99773774e-06 -1.76302549e+01],17.630254850321
83,1.2761239746768425,0.3721449108998912,10000,14.817027096894126,[ -3.06224505 -14.49713583],[ -3.12900923 -13.22275953],13.587938345458856
84,0.7784876651931056,0.7052780938786415,1801,19.301498271155694,[ -5.97217863 -18.35431606],[ -6.25803505 -17.63021029],18.70794798131625
85,2.5815016236660395,0.5294275984404639,6,18.795142027783644,[10.97623583 15.25711673],[ 9.38712069 13.22269698],16.215972074504755
86,2.595904204400449,1.4706153915011275,362,24.893381259557525,[ 15.54468823 -19.44333043],[ 15.64483798 -22.03730203],27.025980764983313
87,2.621391653861111,1.1560567771807821,872,21.670330685220094,[-9.60535249 19.42525252],[-9.38691561 22.0375273 ],23.95342969624707
88,2.0491358468951786,0.707779067856726,15,19.025281959225016,[-18.91513316  -2.04428258],[-1.87743876e+01  1.39712777e-05],18.77438760415235
89,1.5916809270072592,0.4712273681192948,6,13.81536871958333,[-11.5880009    7.52214384],[-12.51622234   8.81514544],15.308906256457025
90,1.169548380269217,0.8439925712366481,15,21.061847940655987,[-15.40150273  14.36645928],[-15.64516494  13.22257461],20.48432731195606
91,2.332302663964537,0.058825621893270896,446,3.073334649054188,[-1.80005956 -2.49101815],[-3.12907805 -4.40761554],5.405386597000311
92,1.9650256752142659,0.9411999259116328,974,22.16300913362244,[11.22410357 19.11069002],[12.51604372 17.63007644],21.621076423709937
93,1.2360659462357444,0.8439925712248002,16,21.67071580242303,[16.31873417 14.2589915 ],[15.64516493 13.2225729 ],20.48432619998196
94,0.7826078118065337,0.21610987726086073,16,9.893813641455699,[ 8.68137736 -4.74565439],[ 9.38720861 -4.40760524],10.370471032074263
95,2.6213067405424186,0.21610987730450115,11,12.989996946833664,[-11.7119709    5.61869721],[-9.38720862  4.40761118],10.370473565772253
96,0.46305553394109644,0.37214491117457227,10000,13.353583623778324,[ 2.68853637 13.08013638],[ 3.12908046 13.22275944],13.587954655456274
97,2.326030624337812,0.156660237476831,10000,9.94177808224137,[ 2.14782404 -9.70699765],[-4.64110841e-04 -8.81521489e+00],8.815214901926453
98,2.6606923382869887,0.21610987728739328,10,9.133777173174801,[-8.95831379  1.78171253],[-9.38720862  4.40760912],10.370472689378564
99,1.2905188948114252,0.05882562189336793,594,6.694107002946403,[-3.81304385 -5.5019783 ],[-3.12907807 -4.40761554],5.405386606233923
